userName,content,score,at
Pengguna Google,untuk tarik tunai tanpa kartu nya ribet. harus pake no OTP jd lama. biarpun ada pulsa nya.. tolong dong perbaiki biar lebih simpel dan cepat. mksh,3,2025-05-18 12:24:17
Pengguna Google,lancar,5,2025-05-18 11:51:35
Pengguna Google,good,5,2025-05-18 11:48:32
Pengguna Google,menu sangat lengkap.. dan membantu,5,2025-05-18 11:37:37
Pengguna Google,gud,5,2025-05-18 11:15:12
Pengguna Google,memberi kemudahan dalam bertransaksi,5,2025-05-18 11:07:22
Pengguna Google,kenapa kali mau masuk ke aplikasi nya payah sekali lambat.,1,2025-05-18 11:00:14
Pengguna Google,"gak lama pakai aplikasi wonder ini gak bisa buka ke menu awal, kenapa apa masalah jaringan bagus tapi gak bisa di buka malah yang bisa di buka aplikasi bni banking nya",1,2025-05-18 10:43:44
Pengguna Google,oke banget,3,2025-05-18 10:10:05
Pengguna Google,"tidak ada solusi dari pihak bank, saldo terpotong tapi transaksi gagal. malah kita nasabahnya di suru cek ke pihak rekening tujuan, payah👎👎👎👎👎👎👎",1,2025-05-18 09:27:17
Pengguna Google,Terimakasih banyak Wonder memudahkan saya dalam bertransaksi. salam sukses dari Banyuwangi,5,2025-05-18 09:26:18
Pengguna Google,aplikasi yang rumit selalu melakukan kesalahan berulang saat scan wajah maupun memasukan kode otp saya juga kurang tau mengapa ini dapat terjadi padahal jaringan saya baik,2,2025-05-18 09:18:34
Pengguna Google,mudah dan aman,5,2025-05-18 09:15:37
Pengguna Google,"sayang bagus ,saya suka mengunakan wondr by BNI",5,2025-05-18 09:15:09
Pengguna Google,ini kok update terbaru BNI kok ssering susah di buka,3,2025-05-18 08:52:24
Pengguna Google,oke cepat,5,2025-05-18 08:51:36
Pengguna Google,mantap...jd lbh mudah untuk transaksi,5,2025-05-18 08:12:07
Pengguna Google,"jelek, aplikasi monopoli, saya hanya 1 kali salah masukin kode otp tapi seterusnya malah ga bisa masukin kode otp, dibilang untuk ulangi proses verifikasi sudah tapi tetep walau kode otp sudah benar tapi aplikasi selalu mengirim pemberitahuan vahwa saya sudah berkali2 salah, audah pakai email lain juga salah, baru juga awal mendaftar sudah begini",1,2025-05-18 07:01:46
Pengguna Google,"ini gimna iya kok abis Poto KTP malah kartu debit kredit mlu si, pdhal saya kartu debit kredit nya. kan biasanya kalo abis Poto KTP langsung verifikasi muka tapi ini malah keluar kartu debit kredit mlu, tolong p encerahan nya",2,2025-05-18 06:59:29
Pengguna Google,"wonder top , terimakasih wonder....",5,2025-05-18 06:45:30
Pengguna Google,sangat bagus dn banyak manfaat,5,2025-05-18 06:35:31
Pengguna Google,mudah dan cepat,5,2025-05-18 06:07:05
Pengguna Google,"Semoga Slalu Mantap Tampa gangguan, Trimakasih Wassalam.",5,2025-05-18 06:05:11
Pengguna Google,mantap,5,2025-05-18 06:02:30
Pengguna Google,"saya transfer dari ATM BNI ke bang jago tapi sampai sekarang uang belum masuk2 sudah 8hari dari laporan itu masih belum diproses,tolong pihak BNI untuk bertanggung jawab karna saya tidak pernah dapat jawaban",1,2025-05-18 05:57:40
Pengguna Google,"sangat sangat sangat membantu,,😊 kedepannya semoga lebih baik, apalagi untuk yg mager keluar nyari pulsa dan token listrik..",5,2025-05-18 05:50:51
Pengguna Google,mantap dan fitur ya lengkap,5,2025-05-18 05:30:46
Pengguna Google,mantab,5,2025-05-18 05:28:48
Pengguna Google,Baik,5,2025-05-18 03:52:30
Pengguna Google,sangat bgus,5,2025-05-18 02:56:19
Pengguna Google,jos,5,2025-05-18 00:29:55
Pengguna Google,ok,5,2025-05-18 00:18:33
Pengguna Google,berguna,5,2025-05-17 23:43:46
Pengguna Google,"ke debet setor tunai sudah 2 bulan lebih tidak masuk ke rekening, komplain ke bank nunggu 10 hari kerja, komplain ke media sosial sama saja jawaban 10 harj kerja itu pun hasilnya nihil, bisa kerja gak sih?",1,2025-05-17 23:11:27
Pengguna Google,"tolong di tambah fiturnya, sudah ada rdpu&sbn. di tambah saham&emas digital",5,2025-05-17 21:55:39
Pengguna Google,sangat baik,5,2025-05-17 21:50:45
Pengguna Google,ok banget,5,2025-05-17 21:18:55
Pengguna Google,transaksi cepat sangat membantu,5,2025-05-17 21:15:29
Pengguna Google,"tidak ada fitur stor tunai seperti BRIMO, dan banyak yang bilang ada biaya tahunan aplikasi",1,2025-05-17 21:04:41
Pengguna Google,Best BUMN Banking in my country,5,2025-05-17 20:51:19
Pengguna Google,tolong diperbaiki soal penggunaan jaringan 👎,1,2025-05-17 20:27:01
Pengguna Google,sangat baik,5,2025-05-17 20:06:41
Pengguna Google,Sangat membantu di segala kebutuhan,5,2025-05-17 20:04:57
Pengguna Google,"punya saya mau login ko harus masukin no debit,tapi saya lupa no debit nya,apakah bisa dibantu min",4,2025-05-17 19:47:52
Pengguna Google,joss mantap,5,2025-05-17 19:42:30
Pengguna Google,ok,5,2025-05-17 19:38:48
Pengguna Google,mantappp,5,2025-05-17 19:26:18
Pengguna Google,wondr by BNI is the best,5,2025-05-17 19:02:07
Pengguna Google,bagus,5,2025-05-17 19:01:28
Pengguna Google,Pengguna Telkomsel Resah Buka Aplikasi Wonder,2,2025-05-17 18:55:44
Pengguna Google,terbaik,5,2025-05-17 18:41:30
Pengguna Google,"kurang suka dengan tema Ui nya tolong diganti, terlalu monoton dan kurang clean",1,2025-05-17 18:40:54
Pengguna Google,Aplikasinya bagus banget 🤩,5,2025-05-17 18:29:32
Pengguna Google,apk belum selesai udh di rilis aja,1,2025-05-17 17:55:34
Pengguna Google,good,5,2025-05-17 17:49:28
Pengguna Google,sangat membantu 🙏🏻,5,2025-05-17 16:51:38
Pengguna Google,Bni mantap,5,2025-05-17 16:40:37
Pengguna Google,sering kali terkendala pada limit transaksi..,4,2025-05-17 16:35:05
Pengguna Google,"aneh, udah foto KTP, verifikasi wajah malah nggak bisa registrasi... padahal pengen pindah dri aplikasi BNI yang lama",2,2025-05-17 16:32:26
Pengguna Google,gmn ini aplikasi saya sudah daftar dan punya rek BNI kenapa TDK bs login..kok menu tmpilanya ke daftar awal,1,2025-05-17 16:28:34
Pengguna Google,Excellent,5,2025-05-17 16:17:37
Pengguna Google,bagus,5,2025-05-17 15:50:41
Pengguna Google,"kanapa mau log in pasword log in sudah benar , knpa malah keluar otomatis suruh daftar ulang gmna sih,sedangkan saya posisi di Hongkong ini gmna solusinya?",1,2025-05-17 15:45:36
Pengguna Google,Sangat membantu sekali,5,2025-05-17 15:39:28
Pengguna Google,bagus bangetttttttt,5,2025-05-17 15:30:02
Pengguna Google,"mantab, lancar",5,2025-05-17 15:09:58
Pengguna Google,mudah penggunaannya,5,2025-05-17 15:05:08
Pengguna Google,bagus,5,2025-05-17 14:43:45
Pengguna Google,maaf apkah memang tidak bisa tf ke rekening bank lain? selalu saja gagal,2,2025-05-17 14:37:30
Pengguna Google,"haloo, ini emg lagi ada gangguan dari pusat kah? dari tadi gamau kebuka. atau emang dari dlu apk belum berbenah? tiap mau gunain selalu ada kendala buat d buka hadeeh",1,2025-05-17 14:35:00
Pengguna Google,cukup bagus,5,2025-05-17 14:20:29
Pengguna Google,sering banget error,3,2025-05-17 14:08:52
Pengguna Google,sangat membantu,5,2025-05-17 13:56:07
Pengguna Google,Sangat berguna.,5,2025-05-17 13:42:18
Pengguna Google,mantap,5,2025-05-17 13:41:47
Pengguna Google,mantap,5,2025-05-17 13:40:45
Pengguna Google,aplikasi tak ada guna nya,1,2025-05-17 13:34:38
Pengguna Google,👍👍👍,5,2025-05-17 13:33:13
Pengguna Google,ok,5,2025-05-17 13:12:29
Pengguna Google,mantaap,5,2025-05-17 13:11:03
Pengguna Google,sangat membantu dan bermanfaat buat sehari-hari,5,2025-05-17 12:57:53
Pengguna Google,"bagus aplikasinya, jadi mudah untuk transaksi",5,2025-05-17 12:41:09
Pengguna Google,"aplikasinya lama banget Ter buka,",3,2025-05-17 11:56:03
Pengguna Google,"cepat, mudah dan memudahkan bertransaksi",5,2025-05-17 11:54:33
Pengguna Google,aplikasi ini semakin memudahkan nasabah,5,2025-05-17 11:36:42
Pengguna Google,saya melakukan transaksi jumlah besar pake rekening Taplus bisnis tapi tetap terblokir? apa aplikasi belum bisa membaca jenis rekening?,1,2025-05-17 11:35:32
Pengguna Google,"aplikasi cacat, saya sudah punya rekening bni dah 7 tahun, dan juga untuk payrol gaji, daftar online wondr di tolak. note: belum memenuhi syarat.",1,2025-05-17 11:33:21
Pengguna Google,good application,5,2025-05-17 11:29:18
Pengguna Google,Recommended,5,2025-05-17 11:20:56
Pengguna Google,sangat membantu sekali,5,2025-05-17 11:07:11
Pengguna Google,"tolong iaaa untuk aplikasi ini jangan mempersulit lah.saya sudah pernah masuk pakai aplikasi ini, kemaren sempat ke hapus aplikasi nya begitu saya mau masuk lgi kok harus pakai scan wajah begitu mau scan sulit banget masuk.",1,2025-05-17 11:04:10
Pengguna Google,"aplikasi jelek birokrasi lelet, gagal pembayaran ya di refund mentang2 weekend jadi kacau semua ga lagi gua naro duit di bank ini. jelek ga usah bales pake chat bot udah komplain jg ga ada hasilnya nunggu 5 - 13 hari buang2 waktu buat birokrasi ribet",1,2025-05-17 11:01:23
Pengguna Google,"semoga kedepannya di wondr ada fitur daily login, jadi sekali login kita dapet 50rb 😮‍💨😮‍💨",5,2025-05-17 10:59:02
Pengguna Google,Bagus,5,2025-05-17 10:50:06
Pengguna Google,puas,5,2025-05-17 10:46:43
Pengguna Google,lebih cepat mudah dan aman,4,2025-05-17 10:31:28
Pengguna Google,josss,5,2025-05-17 10:27:48
Pengguna Google,terlalu kecil limitnya unt transfer ke DANA. tolong dong dinaikkan limitnya...,1,2025-05-17 10:24:31
Pengguna Google,sementara ini apk bagus,5,2025-05-17 10:21:56
Pengguna Google,josss pkokeee kak...tq kak 🙏🙏😘,5,2025-05-17 10:10:20
Pengguna Google,keren dan mudah di gunakan,5,2025-05-17 10:05:03
Pengguna Google,good,5,2025-05-17 10:04:49
Pengguna Google,pelayanan baik dan cepat,5,2025-05-17 09:51:36
Pengguna Google,sangat memudahkan sgala transaksi,5,2025-05-17 09:44:24
Pengguna Google,mudah digunakan,5,2025-05-17 09:37:40
Pengguna Google,mantap,5,2025-05-17 09:27:04
Pengguna Google,mantap,5,2025-05-17 09:19:39
Pengguna Google,Dengan Wondr..semua bisa dan mudah,5,2025-05-17 09:09:59
Pengguna Google,Ok,5,2025-05-17 09:06:35
Pengguna Google,mantap,5,2025-05-17 08:45:29
Pengguna Google,nice,5,2025-05-17 08:43:35
Pengguna Google,"kenapa ga bisa di buka, nyangkut di logo, butuh penjelasan, KLO sudah bisa baru di naikan bintang nya",1,2025-05-17 08:37:00
Pengguna Google,urusan pembayaran jadi lebih mudah,5,2025-05-17 08:31:00
Pengguna Google,bagus baget,5,2025-05-17 08:16:23
Pengguna Google,lebih mudah dan cepat terkoneksi,4,2025-05-17 08:14:10
Pengguna Google,mantap,4,2025-05-17 08:07:21
Pengguna Google,sangat mbantu,5,2025-05-17 08:01:48
Pengguna Google,kak kenapa harus verifikasi tambahan di cabang terdekat?,3,2025-05-17 08:00:05
Pengguna Google,semua jadi mudah,5,2025-05-17 07:52:49
Pengguna Google,"mudah pemakaian.... cepat respon, lebih ringkas dan mudah di percaya",5,2025-05-17 07:49:14
Pengguna Google,"Mau bikin akun tidak bisa terus di bagian verifikasi wajah, hanya ada tulisan ""coba lagi besok"" padahal sudah menunggu 3 hari, ini bagaimana ya 😸",3,2025-05-17 07:32:59
Pengguna Google,bagus,5,2025-05-17 07:27:26
Pengguna Google,sering susah terbuka,4,2025-05-17 07:14:43
Pengguna Google,sangat memuaskan,5,2025-05-17 07:01:35
Pengguna Google,baik,5,2025-05-17 06:54:57
Pengguna Google,ini saya transfer dari BNI ke BCA dari semalem sampe pagi ini sampe sekarang saldonya belom masuk dan saldo di BNI sudah berkurang ( statusnya berhasil) . untuk nama penerima dan nomor rekeningnya sudah sesuai. bisa dibantu perihal ini kah team pengembang BNI? saya sudah chat via WA dan email responnya terlalu lama tidak fast respon seperti CS bank lain. tolong diperbaiki masalah kayak gini agar kedepannya tidak terulang kembali dan diperbaiki sistem penanganannya!!!!,2,2025-05-17 06:50:30
Pengguna Google,mantap,5,2025-05-17 06:40:43
Pengguna Google,"mudah, praktis, sangat membantu",5,2025-05-17 06:11:45
Pengguna Google,sangat membantu saya untuk memudahkan bertransaksi,5,2025-05-17 06:04:10
Pengguna Google,oke,5,2025-05-17 05:58:36
Pengguna Google,sangat bermanfaat,5,2025-05-17 05:18:44
Pengguna Google,minta tolong fitur biomatrik+sidik jari login di adakan lagi🙏,5,2025-05-17 04:51:24
Pengguna Google,mudah dan cepat,5,2025-05-17 04:26:06
Pengguna Google,baik,3,2025-05-17 04:17:34
Pengguna Google,sangat baik,4,2025-05-17 04:10:37
Pengguna Google,"serba gampang klo ada wondr, tks BNI",5,2025-05-17 03:43:57
Pengguna Google,good,5,2025-05-17 03:38:06
Pengguna Google,tolol kalo malam eror,1,2025-05-17 01:47:54
Pengguna Google,ini kenapa gak ya kok gak bisa login🙏🙏,1,2025-05-17 01:19:49
Pengguna Google,kenapa nih ga bisa di buka aplikasi nya sejak tgl 15/05/2025,1,2025-05-17 01:06:56
Pengguna Google,sangat memuaskan,5,2025-05-17 00:56:27
Pengguna Google,gagal tranfer,5,2025-05-17 00:40:47
Pengguna Google,lewat jam 12 malam sampe subuh sering gak bisa transaksi,2,2025-05-17 00:28:17
Pengguna Google,apk terbusuk d bumi NK TF 10000 aja GK bisa,1,2025-05-16 23:41:35
Pengguna Google,"gampang, mudah digunakan dalam aktifitas",5,2025-05-16 23:07:36
Pengguna Google,sangat membantu dan aku suka,5,2025-05-16 22:59:23
Pengguna Google,wonder mantap👍👍,5,2025-05-16 22:46:28
Pengguna Google,"terlalu susah untuk verifikasi wajah, tolong di perbaiki,udah 5hari smpe sekarang belom jadi jadi 😭",1,2025-05-16 22:40:01
Pengguna Google,Bermanfaat banget,5,2025-05-16 22:20:15
Pengguna Google,sangat bermamfaat,5,2025-05-16 22:19:15
Pengguna Google,good,5,2025-05-16 22:15:24
Pengguna Google,bagus sekali,5,2025-05-16 22:05:41
Pengguna Google,cepat,5,2025-05-16 22:04:54
Pengguna Google,mantap 👍,5,2025-05-16 22:00:16
Pengguna Google,tapi sayang nya Saya klo mau top ke dana saya selalu belum berhasil padahal saldo cukup,4,2025-05-16 21:59:41
Pengguna Google,"kenapa aplikasi saya gak bisa di buka, tolong di bantu dong",2,2025-05-16 21:59:07
Pengguna Google,baik,5,2025-05-16 21:53:16
Pengguna Google,ribet verifikasi wajah... sudah berhasil beberapa bulan kemudian verifikasi lagi... jadi terhambat untuk transaksi di mobile by wondr,1,2025-05-16 21:50:14
Pengguna Google,sangat mewah sekali apk ini....,5,2025-05-16 21:46:37
Pengguna Google,mantap,5,2025-05-16 21:41:18
Pengguna Google,"aplikasinya dibuka pake wifi malah diem aja ga bs login, tapi kalo pake data baru bisa login, ini yg eror wifiku apa aplikasinya, pdhal Wifi-nya utk login aplikasi bank lain bs 🙂‍↕️",4,2025-05-16 21:32:37
Pengguna Google,"wonder...ribet banget banyak verifikasi wajah,durasi sebentar padahal wajah asli tapi tetap tidak di kenal ! kembalikan ke BNI sebelumnya",1,2025-05-16 21:27:46
Pengguna Google,top,5,2025-05-16 21:19:19
Pengguna Google,oke,5,2025-05-16 21:18:15
Pengguna Google,"Kurang lebih 5 bulan aplikasinya ada gangguan, belum ada perbaikan juga. Udah sering Eror, lihat transaksi gak bisa, mutasi rekening datanya gak jelas, sama udah 1 bulan lebih uang transfer belum masuk- masuk dan akhirnya uang hangus, tiba-tiba saldo dipotong dan tidak ada notifikasi penjelasannya. Mending dihapus aja aplikasinya, sama saham BNI pasti anjlok (-1000000%). Mantabbbbbbbbb",1,2025-05-16 21:10:59
Pengguna Google,baik,4,2025-05-16 20:59:29
Pengguna Google,sangat baik aplikasinya,5,2025-05-16 20:39:58
Pengguna Google,sangat baik dalam melayani,5,2025-05-16 20:38:33
Pengguna Google,the best,5,2025-05-16 20:37:41
Pengguna Google,semoga beruntung,5,2025-05-16 20:25:46
Pengguna Google,sangat membantu sekali,5,2025-05-16 20:20:45
Pengguna Google,bagus dan keamanan terjamin,5,2025-05-16 19:59:30
Pengguna Google,aplikasi sangat bagus,5,2025-05-16 19:57:42
Pengguna Google,okay,5,2025-05-16 19:41:22
Pengguna Google,sering gangguan,4,2025-05-16 19:29:55
Pengguna Google,lebih mudah,5,2025-05-16 19:19:04
Pengguna Google,memudahkan buat bayar ini itu jadi gak keluar harus ngantri bayar ini itu semua sudah ada diaplikasi wondr by BNI,5,2025-05-16 19:16:02
Pengguna Google,sangat membantu,4,2025-05-16 19:02:22
Pengguna Google,"seneng banget,, transaksi jdi lebih mudah . terimakasii 🥰🥰🥰",5,2025-05-16 19:00:03
Pengguna Google,pengiriman cepat dan mudah,5,2025-05-16 18:51:56
Pengguna Google,sangat puas,5,2025-05-16 18:47:04
Pengguna Google,bagus sih... masih kurang Qr buat trima transfer. biar enak gx nyebutin nomer rekening,5,2025-05-16 18:43:43
Pengguna Google,mantap,5,2025-05-16 18:36:48
Pengguna Google,"bisa gak kalo ewalet, limitnya dibanyakin",5,2025-05-16 18:25:33
Pengguna Google,ini bagaimana ya transfer luar negeri prosesnya super lama padahal disitu sudah tertera dalam 2 hari kerja tapi ini sudah 3 hari kerja jangankan berhasil ke bank penerima malah ke bank perantara aja belum. GAK JELASSS ini sudah 3 hari kerja kak sudah maksimal berarti kalau tidak bisa kerja saya minta saldo saya di kembalikan segera,1,2025-05-16 18:19:14
Pengguna Google,"kenapa sih, sering banget ""tim kami sedang perbaiki""? lagi dibutuhin malah gigi😞😔",1,2025-05-16 18:15:40
Pengguna Google,lebih simple,5,2025-05-16 17:53:47
Pengguna Google,𝑚𝑢𝑑𝑎ℎ 𝑑𝑎𝑛 𝑠𝑎𝑛𝑔𝑎𝑡 membantu,5,2025-05-16 17:49:37
Pengguna Google,baguss,5,2025-05-16 17:45:50
Pengguna Google,sangat berguna bagi yg tdak punya m bank king,5,2025-05-16 17:43:35
Pengguna Google,The best pokoknya bikin tabungan bank pertama kali dan terakhir kali seumur hidup kalo bisa disini :),5,2025-05-16 17:38:06
Pengguna Google,"aplikasi susah di bukak, padahal jaringan bagus",2,2025-05-16 17:37:26
Pengguna Google,"pengaturan fingerprint eror trs, diaktifkan loading trs galfalt trs",1,2025-05-16 17:32:35
Pengguna Google,sangat bagus dan membantu pengguna,5,2025-05-16 17:31:35
Pengguna Google,tarik tunai tanpa kartu kenapa harus pakai kode otp yang dikirim via SMS ? kan bisa pakai WA !! orang jadi repot harus isi pulsa dulu. UDAH GK ZAMANNYA LAGI PAKAI PULSA UNTUK KODE OTP ITU,1,2025-05-16 17:28:50
Pengguna Google,good,5,2025-05-16 17:21:11
Pengguna Google,👌🏻,5,2025-05-16 17:18:40
Pengguna Google,"aplikasi tdk bagus susah dibuka lebih baik pakai BNI aplikasi, mengapa aplikasi Wondr BNI susah sekali kita buka, apalagi klu kita perlu mau transaksi tp aplikasi tdk bisa terbuka, sebelumnya saya pakai aplikasi BNI banking tdk pernah ada kendala.. semenjak saya beralih ke Wondr banking selalu ada problem..",3,2025-05-16 17:09:58
Pengguna Google,good,1,2025-05-16 17:06:43
Pengguna Google,"aplikasi keuangan tersampah menurutku, susah login!!!",1,2025-05-16 17:00:05
Pengguna Google,oke banget,5,2025-05-16 16:58:25
Pengguna Google,sangat puas pake aplikasi wondr by bni,5,2025-05-16 16:29:02
Pengguna Google,puas,1,2025-05-16 16:20:41
Pengguna Google,very good,5,2025-05-16 15:57:45
Pengguna Google,topp markotopp,5,2025-05-16 15:54:08
Pengguna Google,paling baguss ..nyaman pake wondr,5,2025-05-16 15:43:12
Pengguna Google,sangat mudah dan praktis bertransaksi,5,2025-05-16 15:14:55
Pengguna Google,Tambahkan fitur ganti nomor hp di aplikasi dong Kak.,3,2025-05-16 15:05:05
Pengguna Google,Good,5,2025-05-16 15:04:10
Pengguna Google,baguslah sejauh ini.,5,2025-05-16 14:40:53
Pengguna Google,sangat oke,5,2025-05-16 14:40:41
Pengguna Google,"membantu, Tp sering LOLA waktu kirim OTP pas pembukaan Rekening baru",5,2025-05-16 14:38:53
Pengguna Google,mantaf Betul,5,2025-05-16 14:26:55
Pengguna Google,mantap pake wonder...jarang ada gangguan...semoga lancar terus ya...,5,2025-05-16 14:26:54
Pengguna Google,"huwaa tolong dong aku udah top up 2 kali bayar pkai wondr tpi sedih banget saldonya gak masuk ke apk yg ditop up-in, udah lapor sama sma apknya tpi katanya pihak sana gak Terima saldo apapun dari wondr, padahal saldo aku udh kepotong dan bukti pembayaran katanya berhasil :(",2,2025-05-16 14:19:34
Pengguna Google,good,5,2025-05-16 14:12:25
Pengguna Google,"aplikasi wondr by bni lagi eror gak bisa di buka kak,,ini gimana solusinya...",3,2025-05-16 14:08:02
Pengguna Google,enak,5,2025-05-16 13:45:56
Pengguna Google,ok lah tapi kadang ribet,3,2025-05-16 13:39:55
Pengguna Google,ok,5,2025-05-16 13:38:08
Pengguna Google,ok,5,2025-05-16 13:29:05
Pengguna Google,sangat bagus,5,2025-05-16 13:07:34
Pengguna Google,baik,5,2025-05-16 13:01:49
Pengguna Google,mantap,5,2025-05-16 12:52:52
Pengguna Google,"Aplikasi buruk gak bisa dibukak, mending bni yg lama",1,2025-05-16 12:37:12
Pengguna Google,"tolong lah mobile tunainya kalo kode otp itu jangan pake sms,g semuanya ada pulsa,kirim ke WA ajalah kode otp nya",1,2025-05-16 12:30:11
